OBJECTID_1,OBJECTID,CD_USO_SOL,CD_UNIDADE,CD_REGIAO,CD_PROJETO,AREA_HA,CD_TALHAO,ID_REGIAO,ID_PROJETO,Shape_Leng,Shape_Area,CAMALHAO
23069,1096511,119772,1,13,3006,2.73000000000,120A,12,R553,0.00107797834,0.00000260207,Classe 2
23070,1096512,119688,1,13,3006,0.56000000000,127A,12,R553,0.00247652420,0.00000052871,Classe 3
23071,808677,176804,1,11,1061,0.43000000000,036C,11,088,0.00215595668,0.00000040009,Classe 2
23072,87306,96718,1,13,2771,0.35000000000,001B,12,R513,0.00284358543,0.00000032852,Classe 1
23073,695093,156583,1,11,3025,0.37000000000,009B,11,708,0.00161696751,0.00000034820,Classe 1
23074,695096,203801,1,11,3025,1.47000000000,004B,11,708,0.00668272465,0.00000138013,Classe 1
23075,1219188,183824,1,11,1043,2.27000000000,023E,11,067,0.00107797834,0.00000212065,Classe 1
23076,1219189,301973,1,11,1043,3.83000000000,021A,11,067,0.00107797834,0.00000358755,Classe 1
23077,84000,110831,1,13,2966,0.09000000000,009B,12,R499,0.00101079607,0.00000009014,Classe 1
23078,1206045,114797,1,13,2986,1.65000000000,083D,12,R518,0.00209151707,0.00000156531,Classe 1
23079,882064,215585,1,11,1788,11.84000000000,003A,11,200,0.00107797834,0.00001108579,Classe 1
23080,63152,80349,1,11,1803,1.97000000000,005C,11,213,0.00215595668,0.00000185448,Classe 1
23081,63270,3404,1,11,1803,28.04000000000,009A,11,213,0.00107797834,0.00002638263,Classe 1
23082,1040857,218196,1,11,1005,0.70000000000,067B,11,013,0.00152909091,0.00000065657,Classe 1
23083,1040858,10490,1,11,1005,4.25000000000,038A,11,013,0.00697700298,0.00000399158,Classe 1
23084,1206161,114826,1,13,2986,0.05000000000,025B,12,R518,0.00599593688,0.00000004775,Classe 1
23085,777844,110487,1,13,2963,6.02000000000,040A,12,R572,0.07937924900,0.00000574145,Classe 2
23086,1206163,294424,1,11,1317,0.13000000000,009E,11,587,0.00107797834,0.00000012473,Classe 1
23087,740103,84255,1,11,1083,2.64000000000,002A,11,040,0.00323393502,0.00000247224,Classe 1
23088,1116460,290751,1,11,6391,0.05000000000,001D,11,G885,0.03541206632,0.00000004809,Classe 2
23089,837347,190665,1,11,1749,16.83000000000,006A,11,178,0.14210727365,0.00001580995,Classe 2
23090,1116459,290713,1,11,6406,0.36000000000,001B,11,G890,0.00369943192,0.00000033732,Classe 3
23091,1223018,263984,1,11,2705,0.71000000000,006D,11,690,0.00101079607,0.00000066168,Classe 1
23092,1223019,260019,1,11,1978,8.39000000000,021B,11,266,0.00269494585,0.00000785014,Classe 1
23093,1223020,221096,1,11,1004,33.58000000000,102A,11,012,0.00101055091,0.00003143276,Classe 2
23094,1116475,276346,1,11,6406,2.27000000000,002A,11,G890,0.00101678836,0.00000212067,Classe 3
23095,777881,110424,1,13,2963,0.02000000000,032B,12,R572,0.00101079607,0.00000002348,Classe 1
23096,777882,110425,1,13,2963,0.05000000000,029B,12,R572,0.01547339911,0.00000004344,Classe 1
23097,866533,214080,1,11,1683,13.44000000000,003C,11,146,0.00101678836,0.00001257655,Classe 2
23098,762226,111649,1,13,2970,10.49000000000,014A,12,R500,0.00107797834,0.00001002232,Classe 2
23099,939292,94758,1,13,2721,13.55000000000,010E,12,R412,0.00534410651,0.00001290083,Classe 3
23100,750456,171822,1,11,1605,1.03000000000,058F,11,120,0.01827566522,0.00000096721,Classe 1
23101,1158718,106525,1,13,2937,0.52000000000,081D,12,R421,0.00248907031,0.00000049457,Classe 1
23102,808120,93416,1,13,2714,3.49000000000,019B,12,R405,0.00101623400,0.00000333360,Classe 1
23103,807342,87765,1,11,2074,4.84000000000,016Q,11,387,0.00567604113,0.00000454474,Classe 1
23104,762102,112548,1,13,2976,8.19000000000,021A,12,R550,0.00146433203,0.00000780426,Classe 2
23105,172642,110844,1,13,2966,0.16000000000,012B,12,R499,0.00107797834,0.00000015429,Classe 1
23106,172644,110846,1,13,2966,0.13000000000,011C,12,R499,0.00504537243,0.00000012715,Classe 1
23107,172645,110847,1,13,2966,0.09000000000,024B,12,R499,0.01375515383,0.00000008496,Classe 1
23108,172649,110851,1,13,2966,0.28000000000,006B,12,R499,0.00107797834,0.00000026508,Classe 3
23109,1206054,114831,1,13,2986,10.36000000000,060A,12,R518,0.00718752934,0.00000985179,Classe 3
23110,1190716,277368,1,11,2061,1.86000000000,011D,11,257,0.00101055091,0.00000174932,Classe 1
23111,1158728,277471,1,11,1295,2.17000000000,006B,11,578,0.01716974612,0.00000203121,Classe 1
23112,1158729,106559,1,13,2937,0.17000000000,041D,12,R421,0.00101079607,0.00000015917,Classe 1
23113,1158730,106420,1,13,2937,0.99000000000,024B,12,R421,0.00410603782,0.00000093716,Classe 1
23114,1040800,10438,1,11,1005,0.80000000000,060C,11,013,0.00367133744,0.00000075002,Classe 1
23115,1158731,106555,1,13,2937,0.95000000000,041B,12,R421,0.00195008114,0.00000090032,Classe 3
23116,1158732,106475,1,13,2937,2.63000000000,066D,12,R421,0.00179855204,0.00000249030,Classe 1
23117,777911,110467,1,13,2963,4.16000000000,034A,12,R572,0.00755539689,0.00000396168,Classe 1
23118,1206110,252014,1,11,1317,0.70000000000,029B,11,587,0.00146433203,0.00000065978,Classe 3
23119,1206107,114709,1,13,2986,0.15000000000,002B,12,R518,0.00107797834,0.00000014711,Classe 1
23120,1206178,114851,1,13,2986,6.55000000000,048C,12,R518,0.00311259351,0.00000622952,Classe 3
23121,1206169,312676,1,11,1643,0.01000000000,010G,11,133,0.00101079607,0.00000001007,Classe 3
23122,1206174,277392,1,11,1317,47.46000000000,012A,11,587,0.05331336738,0.00004448796,Classe 1
23123,1226190,305749,1,13,2896,13.19000000000,022A,12,R446,0.00101623400,0.00001248324,Classe 1
23124,1226191,319545,1,13,2896,0.17000000000,005E,12,R446,0.03300877942,0.00000015773,Classe 1
23125,1051850,93275,1,13,2713,0.31000000000,025C,12,R403,0.00107797834,0.00000029680,Classe 1
23126,834404,95533,1,13,2739,0.25000000000,005B,12,R468,0.00202105226,0.00000023681,Classe 1
23127,834405,95535,1,13,2739,15.51000000000,009D,12,R468,0.01398130139,0.00001477614,Classe 3
23128,762404,111701,1,13,2970,5.17000000000,067A,12,R500,0.00107797834,0.00000494459,Classe 1
23129,1176354,298697,1,11,1064,1.09000000000,057C,11,091,0.01354157893,0.00000102700,Classe 1
23130,1197903,278447,1,11,4878,26.08000000000,003B,11,S037,0.00101678836,0.00002436278,Classe 1
23131,939306,94753,1,13,2721,10.97000000000,002A,12,R412,0.00230506265,0.00001043819,Classe 1
23132,762048,112614,1,13,2976,10.29000000000,025A,12,R550,0.00837589521,0.00000980119,Classe 1
23133,762049,112505,1,13,2976,0.19000000000,004B,12,R550,0.00107797834,0.00000017764,Classe 1
23134,1208552,107653,1,13,2944,0.36000000000,043B,12,R456,0.00146433203,0.00000034309,Classe 3
23135,1208554,107652,1,13,2944,0.09000000000,014B,12,R456,0.00107797834,0.00000008809,Classe 1
23136,1097230,119746,1,13,3006,0.85000000000,011B,12,R553,0.00281418482,0.00000081328,Classe 1
23137,1097231,119708,1,13,3006,3.18000000000,088A,12,R553,0.03709700196,0.00000302993,Classe 1
23138,1097232,119626,1,13,3006,0.01000000000,137B,12,R553,0.00888534013,0.00000001242,Classe 3
23139,1187614,309342,1,11,1037,2.87000000000,002C,11,056,0.00215595668,0.00000269333,Classe 3
23140,1188028,202829,1,11,997,6.77000000000,272D,11,002,0.00287763474,0.00000635972,Classe 2
23141,762030,112492,1,13,2976,0.34000000000,074B,12,R550,0.00101079607,0.00000031954,Classe 1
23142,762085,112498,1,13,2976,0.26000000000,050B,12,R550,0.00152499091,0.00000024984,Classe 3
23143,762086,112499,1,13,2976,0.12000000000,095D,12,R550,0.00101079607,0.00000011851,Classe 1
23144,762087,112500,1,13,2976,0.22000000000,049C,12,R550,0.00101079607,0.00000020696,Classe 1
23145,762088,112493,1,13,2976,0.34000000000,025B,12,R550,0.00638759952,0.00000031949,Classe 2
23146,172640,110883,1,13,2966,3.15000000000,028A,12,R499,0.00101623400,0.00000299629,Classe 3
23147,87102,11030,1,11,1903,10.76000000000,011C,11,246,0.00766395669,0.00001018546,Classe 1
23148,87103,88968,1,11,1903,1.48000000000,011D,11,246,0.00766395669,0.00000140051,Classe 1
23149,87104,88969,1,11,1903,0.71000000000,011E,11,246,0.00766395669,0.00000067413,Classe 1
23150,1051843,259000,1,13,2713,7.16000000000,003A,12,R403,0.00101651122,0.00000681117,Classe 2
23151,1040839,81275,1,11,1005,0.87000000000,006B,11,013,0.06075304918,0.00000081843,Classe 3
23152,866284,214348,1,11,1052,0.75000000000,006G,11,077,0.00152505568,0.00000070810,Classe 3
23153,1206067,316002,1,13,2986,0.16000000000,059C,12,R518,0.00313467817,0.00000015181,Classe 1
23154,1206068,114713,1,13,2986,0.05000000000,057B,12,R518,0.00107797834,0.00000004953,Classe 1
23155,1051796,271382,1,13,2713,0.30000000000,014D,12,R403,0.02169193861,0.00000028454,Classe 1
23156,1096573,119695,1,13,3006,2.00000000000,038A,12,R553,0.00101623400,0.00000189815,Classe 1
23157,1096574,119717,1,13,3006,0.20000000000,069A,12,R553,0.00267176251,0.00000018884,Classe 3
23158,1097217,119593,1,13,3006,0.46000000000,040C,12,R553,0.02010876823,0.00000043518,Classe 1
23159,1096492,119712,1,13,3006,2.55000000000,073A,12,R553,0.00101623400,0.00000242665,Classe 1
23160,882117,223099,1,11,1573,55.39000000000,060A,11,099,0.00107797834,0.00005191421,Classe 2
23161,1096493,119709,1,13,3006,1.46000000000,053A,12,R553,0.00400300328,0.00000139036,Classe 3
23162,1096494,276517,1,13,6416,0.19000000000,002C,12,R331,0.00101623400,0.00000018211,Classe 1
23163,63271,80350,1,11,1803,3.96000000000,009C,11,213,0.01009760034,0.00000372824,Classe 1
23164,1008842,248386,1,11,1994,6.37000000000,002A,11,360,0.00101079607,0.00000597333,Classe 3
23165,795230,142012,1,11,2710,4.63000000000,002A,11,692,0.00545712620,0.00000434399,Classe 1
23166,816036,203732,1,11,1078,0.31000000000,007C,11,009,0.00107797834,0.00000028951,Classe 1
23167,740182,176803,1,11,1061,0.47000000000,031C,11,088,0.00353261061,0.00000044107,Classe 1
23168,808133,93353,1,13,2714,0.01000000000,020B,12,R405,0.00000000000,0.00000001385,Classe 2
23169,1219178,313261,1,11,8050,1.52000000000,003D,11,G986,0.07192815493,0.00000142898,Classe 1
23170,695079,179006,1,11,3017,17.78000000000,004A,11,705,0.01794663519,0.00001667109,Classe 1
23171,762188,217080,1,13,2976,2.32000000000,038F,12,R550,0.00101079607,0.00000220798,Classe 1
23172,762082,112592,1,13,2976,1.30000000000,054A,12,R550,0.00240027230,0.00000123717,Classe 1
23173,762083,112593,1,13,2976,7.44000000000,065A,12,R550,0.01226561932,0.00000709123,Classe 3
23174,762084,112497,1,13,2976,0.28000000000,051B,12,R550,0.00101623400,0.00000026905,Classe 3
23175,1037356,239557,1,11,2217,2.55000000000,003F,11,626,0.00101055091,0.00000238874,Classe 1
23176,1037357,224507,1,11,2217,11.61000000000,003B,11,626,0.01381877455,0.00001088233,Classe 1
23177,83230,110837,1,13,2966,0.08000000000,031B,12,R499,0.00107797834,0.00000007280,Classe 1
23178,83231,110838,1,13,2966,0.06000000000,030D,12,R499,0.00101623400,0.00000005244,Classe 1
23179,83232,110839,1,13,2966,0.04000000000,025B,12,R499,0.00268795177,0.00000003895,Classe 2
23180,83233,110840,1,13,2966,0.01000000000,026B,12,R499,3792.21638415000,0.00000001246,Classe 2
23181,83234,110841,1,13,2966,0.03000000000,028B,12,R499,0.00870247327,0.00000002695,Classe 3
23182,83235,110842,1,13,2966,0.15000000000,003B,12,R499,0.00101623400,0.00000013850,Classe 1
23183,1105993,110813,1,13,2965,0.04000000000,016C,12,R498,0.00107797834,0.00000003915,Classe 1
23184,1206202,114842,1,13,2986,6.08000000000,041A,12,R518,0.00107797834,0.00000578446,Classe 2
23185,1105995,110790,1,13,2965,0.05000000000,002B,12,R498,0.00101079607,0.00000004579,Classe 1
23186,1105997,110809,1,13,2965,2.22000000000,017A,12,R498,0.00621230631,0.00000211434,Classe 3
23187,1105998,110786,1,13,2965,0.03000000000,014B,12,R498,0.00334973967,0.00000003253,Classe 3
23188,1206203,114677,1,13,2986,0.08000000000,078E,12,R518,0.00161696751,0.00000007247,Classe 1
23189,1097224,119792,1,13,3006,5.13000000000,003A,12,R553,0.00224246098,0.00000487677,Classe 1
23190,1096497,119633,1,13,3006,0.03000000000,045B,12,R553,0.02010876823,0.00000002751,Classe 1
23191,1096495,119788,1,13,3006,1.66000000000,108A,12,R553,0.00161696751,0.00000157883,Classe 2
23192,1096496,119646,1,13,3006,0.03000000000,003B,12,R553,0.03017480973,0.00000002888,Classe 1
23193,1096498,119606,1,13,3006,0.02000000000,047B,12,R553,0.00101623400,0.00000002130,Classe 2
23194,1096499,119797,1,13,3006,2.72000000000,011A,12,R553,0.00107797834,0.00000258330,Classe 1
23195,173165,103239,1,13,2920,4.06000000000,019A,12,R551,0.00101079607,0.00000385114,Classe 1
23196,1206123,294481,1,11,1317,0.18000000000,036F,11,587,0.00107797834,0.00000016738,Classe 1
23197,1206125,114665,1,13,2986,0.15000000000,040E,12,R518,0.00101651122,0.00000013845,Classe 1
23198,1206119,315977,1,13,2986,0.21000000000,031C,12,R518,0.01391255674,0.00000020352,Classe 1
23199,1206120,315983,1,13,2986,0.09000000000,035G,12,R518,0.00101651122,0.00000008975,Classe 1
23200,1206121,309928,1,11,1317,0.95000000000,036H,11,587,0.00237717552,0.00000089278,Classe 3
23201,1206122,114818,1,13,2986,17.50000000000,033A,12,R518,0.00215595668,0.00001664820,Classe 3
23202,1206126,315974,1,13,2986,0.31000000000,019G,12,R518,0.00107797834,0.00000029311,Classe 3
23203,1206127,114734,1,13,2986,0.62000000000,040D,12,R518,0.00188020936,0.00000058575,Classe 1
23204,762147,112563,1,13,2976,0.07000000000,076A,12,R550,158.84578270700,0.00000006751,Classe 1
23205,762148,112566,1,13,2976,8.83000000000,085A,12,R550,0.00101623400,0.00000841390,Classe 1
23206,762323,111645,1,13,2970,0.97000000000,068A,12,R500,0.00496884619,0.00000093029,Classe 3
23207,762324,111657,1,13,2970,7.42000000000,023A,12,R500,0.00101623400,0.00000709640,Classe 3
23208,762327,111686,1,13,2970,5.91000000000,007E,12,R500,0.01025417529,0.00000565400,Classe 2
23209,883120,232536,1,11,2007,3.51000000000,004K,11,612,0.00495090899,0.00000331698,Classe 1
23210,1217941,177590,1,11,1055,31.98000000000,008F,11,081,0.00181495102,0.00003003641,Classe 1
23211,1188029,290937,1,13,2758,9.89000000000,009A,12,R493,0.00275741854,0.00000941965,Classe 1
23212,695078,204858,1,11,3017,1.29000000000,002C,11,705,0.00424231635,0.00000120542,Classe 1
23213,1127334,293109,1,13,6318,0.10000000000,014C,12,R324,0.00101079607,0.00000009724,Classe 1
23214,761740,112628,1,13,2976,6.50000000000,044A,12,R550,0.01569082764,0.00000619530,Classe 2
23215,857310,224578,1,11,1340,1.75000000000,076I,11,588,0.15109397594,0.00000164644,Classe 1
23216,762094,112698,1,13,2976,17.56000000000,001A,12,R550,0.03022539206,0.00001672991,Classe 1
23217,762117,112534,1,13,2976,0.98000000000,001B,12,R550,0.03022539206,0.00000092947,Classe 1
23218,1208545,313151,1,11,1653,12.19000000000,009B,11,135,0.01441848836,0.00001149703,Classe 3
23219,769976,191115,1,11,3041,16.18000000000,001A,11,716,0.00101651122,0.00001514385,Classe 2
23220,1208547,107707,1,13,2944,0.57000000000,024B,12,R456,0.00340087766,0.00000054204,Classe 1
23221,83227,110834,1,13,2966,0.06000000000,018C,12,R499,0.02747335431,0.00000005773,Classe 1
23222,83228,110835,1,13,2966,0.18000000000,014C,12,R499,0.00161696751,0.00000017176,Classe 1
23223,1096543,119624,1,13,3006,0.11000000000,103B,12,R553,0.00107797834,0.00000010033,Classe 1
23224,939300,94731,1,13,2721,5.37000000000,017A,12,R412,0.00263378074,0.00000511747,Classe 1
23225,1206112,114837,1,13,2986,2.33000000000,063A,12,R518,0.00161696751,0.00000221469,Classe 1
23226,1206114,186679,1,11,1643,1.18000000000,013F,11,133,0.00242531950,0.00000110340,Classe 1
23227,1206115,114892,1,13,2986,2.45000000000,078C,12,R518,0.00852913712,0.00000233410,Classe 3
23228,1206116,114800,1,13,2986,0.02000000000,028C,12,R518,0.01429833903,0.00000001855,Classe 1
23229,1206117,294471,1,11,1317,0.05000000000,008E,11,587,0.00107797834,0.00000004234,Classe 1
23230,1206118,176962,1,11,1643,44.56000000000,018C,11,133,0.00107797834,0.00004178067,Classe 1
23231,1097240,119761,1,13,3006,4.06000000000,080A,12,R553,0.00269494585,0.00000386225,Classe 1
23232,1097242,119800,1,13,3006,2.02000000000,033A,12,R553,0.00101623400,0.00000191733,Classe 1
23233,1152039,281755,1,11,6695,10.05000000000,002A,11,G821,0.00101079607,0.00000941898,Classe 1
23234,680228,206718,1,11,2092,0.12000000000,001D,11,595,0.12661812616,0.00000010997,Classe 1
23235,680235,206725,1,11,2092,0.05000000000,007C,11,595,0.12661812616,0.00000004795,Classe 1
23236,166452,100488,1,13,2889,0.05000000000,007B,12,R443,0.00101651122,0.00000004890,Classe 1
23237,1206134,261980,1,11,1317,0.19000000000,001H,11,587,0.00154978524,0.00000018117,Classe 1
23238,1206135,235942,1,11,1643,0.03000000000,013G,11,133,0.05782510638,0.00000002600,Classe 3
23239,681533,206902,1,11,1654,0.18000000000,002C,11,142,0.00107797834,0.00000017134,Classe 1
23240,681529,186031,1,11,1654,19.65000000000,002A,11,142,0.00190385347,0.00001843766,Classe 1
23241,1206131,114929,1,13,2986,11.40000000000,075C,12,R518,0.00107797834,0.00001084320,Classe 1
23242,1206132,257536,1,11,1317,23.60000000000,022A,11,587,0.02982875901,0.00002212255,Classe 1
23243,1206136,251989,1,11,1317,35.93000000000,030A,11,587,0.00238386356,0.00003367951,Classe 3
23244,1206137,114780,1,13,2986,0.03000000000,070B,12,R518,0.00107797834,0.00000003207,Classe 3
23245,166454,100490,1,13,2889,0.20000000000,016E,12,R443,0.03849653608,0.00000019306,Classe 1
23246,883122,232416,1,11,2007,4.41000000000,020A,11,612,0.00101623400,0.00000416572,Classe 1
23247,883123,232523,1,11,2007,9.49000000000,022K,11,612,0.00595806144,0.00000895956,Classe 1
23248,795235,165674,1,11,2710,2.34000000000,003D,11,692,0.00107797834,0.00000220100,Classe 1
23249,1187628,308980,1,11,1037,1.51000000000,012D,11,056,0.00107797834,0.00000141264,Classe 1
23250,1188030,311512,1,11,997,5.89000000000,272H,11,002,0.00287763474,0.00000553281,Classe 2
23251,1188031,290924,1,13,2758,10.43000000000,008B,12,R493,0.00101623400,0.00000993622,Classe 1
23252,761917,112620,1,13,2976,2.89000000000,089A,12,R550,0.00101623400,0.00000274874,Classe 1
23253,762111,112502,1,13,2976,0.07000000000,048C,12,R550,0.00514831609,0.00000006333,Classe 2
23254,1208567,279756,1,11,1689,9.00000000000,009B,11,167,0.03471107052,0.00000845133,Classe 2
23255,1208568,107671,1,13,2944,0.30000000000,020A,12,R456,0.00775446809,0.00000028314,Classe 1
23256,1208569,107664,1,13,2944,0.38000000000,052C,12,R456,0.00146433203,0.00000035906,Classe 3
23257,1219261,254253,1,13,5449,0.40000000000,132C,12,R650,0.01597033054,0.00000038537,Classe 1
23258,1205980,114861,1,13,2986,21.97000000000,047D,12,R518,0.03188303095,0.00002088905,Classe 2
23259,762231,111668,1,13,2970,2.45000000000,098A,12,R500,0.04266191972,0.00000234459,Classe 1
23260,1097234,119730,1,13,3006,4.48000000000,137A,12,R553,0.00475006394,0.00000426531,Classe 1
23261,1040808,8909,1,11,1005,11.32000000000,007A,11,013,0.00738270045,0.00001062380,Classe 1
23262,1097236,119699,1,13,3006,1.68000000000,075A,12,R553,0.00204822116,0.00000159911,Classe 3
23263,1008841,248385,1,11,1994,14.04000000000,003A,11,360,0.02570166946,0.00001316982,Classe 3
23264,1097238,119592,1,13,3006,0.11000000000,041B,12,R553,0.00101079607,0.00000010521,Classe 1
23265,1096547,119739,1,13,3006,3.28000000000,085A,12,R553,0.00321773193,0.00000312262,Classe 1
23266,939301,94748,1,13,2721,0.23000000000,005C,12,R412,0.00101079607,0.00000022039,Classe 3
23267,939302,94721,1,13,2721,0.42000000000,008B,12,R412,0.00107797834,0.00000039602,Classe 3
23268,1206070,270808,1,11,1317,4.85000000000,025C,11,587,0.00107797834,0.00000454622,Classe 1
23269,1206072,186685,1,11,1643,0.29000000000,016C,11,133,0.00707979820,0.00000027625,Classe 1
23270,1096553,119637,1,13,3006,0.06000000000,017B,12,R553,0.00634943625,0.00000006036,Classe 1
23271,1096555,276516,1,13,6416,66.35000000000,002B,12,R331,0.00101079607,0.00006314514,Classe 1
23272,1096563,119757,1,13,3006,0.38000000000,006C,12,R553,0.00107797834,0.00000035870,Classe 1
23273,1040842,80086,1,11,1005,4.07000000000,008K,11,013,0.00738270045,0.00000382301,Classe 1
23274,1096560,119733,1,13,3006,2.04000000000,009A,12,R553,0.00525022816,0.00000194031,Classe 1
23275,1096561,119705,1,13,3006,0.13000000000,117A,12,R553,0.02691375805,0.00000012007,Classe 1
23276,1096564,119779,1,13,3006,0.31000000000,049A,12,R553,0.00193269087,0.00000029046,Classe 1
23277,1096565,284965,1,13,6416,0.03000000000,001D,12,R331,0.06419221082,0.00000002542,Classe 1
23278,172682,103220,1,13,2920,0.04000000000,006C,12,R551,0.00107797834,0.00000004256,Classe 1
23279,172684,103222,1,13,2920,0.06000000000,026B,12,R551,0.00107797834,0.00000006143,Classe 1
23280,172685,103223,1,13,2920,0.35000000000,029B,12,R551,0.00627254133,0.00000033138,Classe 1
23281,173156,103230,1,13,2920,0.91000000000,007A,12,R551,0.00914960016,0.00000086435,Classe 1
23282,173158,103232,1,13,2920,2.81000000000,001A,12,R551,0.00107797834,0.00000266647,Classe 3
23283,173159,103233,1,13,2920,14.59000000000,006A,12,R551,0.00600412073,0.00001383229,Classe 1
23284,173168,103242,1,13,2920,7.07000000000,023A,12,R551,0.00101079607,0.00000669693,Classe 1
23285,762158,112651,1,13,2976,6.24000000000,049A,12,R550,0.00101079607,0.00000594375,Classe 1
23286,1225710,317084,1,11,5409,23.49000000000,004A,11,G979,0.14554660498,0.00002202614,Classe 3
23287,1225711,253385,1,11,5409,5.46000000000,059C,11,G979,0.00101662613,0.00000512071,Classe 1
23288,1225712,282460,1,11,5409,7.44000000000,043B,11,G979,0.02740257571,0.00000697066,Classe 3
23289,1225709,280579,1,11,5409,12.19000000000,063B,11,G979,0.35686566799,0.00001142875,Classe 3
23290,1225713,294394,1,11,5409,1.97000000000,166C,11,G979,0.00491593636,0.00000184488,Classe 2
23291,1051787,259007,1,13,2713,7.02000000000,022A,12,R403,0.00101651122,0.00000668171,Classe 1
23292,1215805,311410,1,11,997,8.33000000000,232D,11,002,0.00515357341,0.00000782790,Classe 2
23293,762213,111689,1,13,2970,0.86000000000,075C,12,R500,0.00476176073,0.00000082021,Classe 1
23294,762214,111673,1,13,2970,0.49000000000,097B,12,R500,0.04977351137,0.00000047275,Classe 1
23295,1223118,297568,1,11,1750,4.63000000000,017A,11,176,0.00612035431,0.00000434471,Classe 1
23296,1223119,316362,1,11,4860,0.46000000000,004C,11,S017,0.00280080587,0.00000042708,Classe 1
23297,1223120,314358,1,11,1073,13.34000000000,010A,11,004,0.00490946887,0.00001255969,Classe 1
23298,1223121,314104,1,11,4860,1.66000000000,001C,11,S017,0.00107797834,0.00000154107,Classe 1
23299,1040828,10571,1,11,1005,7.96000000000,058A,11,013,0.00985128352,0.00000747276,Classe 1
23300,1211029,300904,1,11,997,12.80000000000,408A,11,002,0.00101079607,0.00001202563,Classe 3
23301,1040785,11521,1,11,1005,13.48000000000,039A,11,013,0.01481848073,0.00001265406,Classe 1
23302,761904,112636,1,13,2976,0.45000000000,029B,12,R550,0.01357891989,0.00000042730,Classe 1
23303,761905,112637,1,13,2976,1.26000000000,097B,12,R550,0.00319758008,0.00000120404,Classe 3
23304,761906,112638,1,13,2976,1.86000000000,036B,12,R550,0.04931718910,0.00000177208,Classe 3
23305,885206,187333,1,11,1628,3.84000000000,017A,11,128,0.00642580752,0.00000360725,Classe 1
23306,1208558,107666,1,13,2944,2.79000000000,055A,12,R456,0.01348696963,0.00000266731,Classe 1
23307,1208560,107641,1,13,2944,0.18000000000,031C,12,R456,0.00992974027,0.00000017393,Classe 1
23308,1211816,281663,1,11,6089,21.57000000000,017A,11,G983,0.26316142981,0.00002032630,Classe 3
23309,898702,100028,1,13,2885,3.05000000000,010C,12,R433,0.00107797834,0.00000290058,Classe 1
23310,1051730,260852,1,13,2713,1.57000000000,014C,12,R403,0.00986313188,0.00000148959,Classe 1
23311,1051731,260846,1,13,2713,5.85000000000,007B,12,R403,0.02169193861,0.00000556379,Classe 1
23312,762232,111741,1,13,2970,1.31000000000,025E,12,R500,0.00461178589,0.00000125275,Classe 1
23313,762233,111742,1,13,2970,0.10000000000,020D,12,R500,0.03038768202,0.00000009152,Classe 1
23314,762278,111682,1,13,2970,8.19000000000,006A,12,R500,0.01194215439,0.00000783300,Classe 1
23315,762279,111683,1,13,2970,2.38000000000,009A,12,R500,0.00190384929,0.00000227122,Classe 1
23316,866288,214344,1,11,1052,0.81000000000,014C,11,077,0.00152505568,0.00000076355,Classe 3
23317,1096569,119674,1,13,3006,2.23000000000,077A,12,R553,0.00107797834,0.00000212356,Classe 2
23318,791903,97331,1,13,2805,5.17000000000,010A,12,R528,0.00152499091,0.00000491340,Classe 1
23319,173166,103240,1,13,2920,0.13000000000,017A,12,R551,0.00201440756,0.00000012571,Classe 1
23320,173167,103241,1,13,2920,2.04000000000,021A,12,R551,0.00107797834,0.00000193545,Classe 1
23321,1037361,220796,1,11,2217,13.93000000000,001A,11,626,0.00101678836,0.00001306475,Classe 1
23322,1037363,224506,1,11,2217,16.32000000000,003C,11,626,0.00101055091,0.00001529678,Classe 1
23323,1096500,119645,1,13,3006,0.15000000000,104B,12,R553,0.00101079607,0.00000014436,Classe 1
23324,1096501,119632,1,13,3006,0.12000000000,037B,12,R553,0.00107797834,0.00000011145,Classe 1
23325,762415,111640,1,13,2970,1.54000000000,053A,12,R500,0.00101623400,0.00000147016,Classe 3
23326,762217,111676,1,13,2970,0.65000000000,050A,12,R500,0.00493099378,0.00000062377,Classe 1
23327,762218,111677,1,13,2970,0.09000000000,052B,12,R500,0.00101623400,0.00000008471,Classe 1
23328,762219,111624,1,13,2970,0.23000000000,005C,12,R500,0.00152909091,0.00000021609,Classe 1
23329,1096502,119791,1,13,3006,1.02000000000,113A,12,R553,0.00331892665,0.00000097443,Classe 1
23330,762425,111753,1,13,2970,1.18000000000,O007,12,R500,0.00554666709,0.00000112788,Classe 1
23331,762426,111551,1,13,2970,0.55000000000,067B,12,R500,0.00531856457,0.00000052500,Classe 1
23332,762325,111728,1,13,2970,14.43000000000,047B,12,R500,0.00152909091,0.00001378718,Classe 1
23333,1206179,294479,1,11,1317,0.96000000000,022D,11,587,0.00101651122,0.00000089550,Classe 2
23334,1206180,294427,1,11,1317,0.07000000000,031E,11,587,0.00107797834,0.00000006426,Classe 1
23335,1188023,290931,1,13,2758,0.43000000000,001D,12,R493,0.00101623400,0.00000041338,Classe 1
23336,1188026,290927,1,13,2758,17.79000000000,003B,12,R493,0.00487775419,0.00001694220,Classe 3
23337,778582,112333,1,13,2975,0.06000000000,022C,12,R561,0.00377292419,0.00000006089,Classe 3
23338,778583,112337,1,13,2975,0.70000000000,011A,12,R561,0.00107797834,0.00000067134,Classe 1
23339,778584,112338,1,13,2975,0.98000000000,017A,12,R561,0.00467238172,0.00000093548,Classe 1
